,suburb,propert_desc,address,price,property_details,property_features,image
418,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Fourways,"26111 The Paddocks, 2055 Broadacres Drive,Fourways",R 959 900,"['Listing number\nT4722912', 'Property type\nApartment', 'Erf size\n2.6 ha', 'Floor size\n66 m²', 'Rates and taxes\nR 318', 'Levies\nR 2 023']","['Bedrooms\n2', 'Bathrooms\n1', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1526/22/10545526/images/property-10545526-69499170_sd.jpg
419,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Broadacres,"4 Poplar Avenue, Soho Junction",R 960 000,"['Listing number\nT4422381', 'Property type\nApartment', 'Floor size\n68 m²', 'Rates and taxes\nR 854', 'Levies\nR 1 168']","['Bedrooms\n2', 'Bathrooms\n2']",https://helium.privateproperty.co.za/live-za-images/property/1972/23/10047972/images/property-10047972-479546_dhd.jpg
420,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Fourways,"185 The Paddocks, 1 Broadacres Drive",R 960 000,"['Listing number\nT3189815', 'Property type\nApartment', 'Floor size\n66 m²', 'Rates and taxes\nR 708', 'Levies\nR 1 970']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n1']",https://helium.privateproperty.co.za/live-za-images/property/891/35/7570891/images/property-7570891-84490959_dhd.jpg
421,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Sunninghill,"8 Ss Chianti, 82 Leeuwkop Road",R 965 000,"['Listing number\nT4796758', 'Property type\nApartment', 'Erf size\n74 m²', 'Floor size\n61 m²', 'Rates and taxes\nR 717']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1162/35/10671162/images/property-10671162-88629653_sd.jpg
422,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Lonehill,"85 17 On Forest, 17 Forest Drive",R 965 000,"['Listing number\nT4409653', 'Property type\nApartment', 'Erf size\n2.1 ha', 'Floor size\n93 m²', 'Rates and taxes\nR 2 500', 'Levies\nR 1 000']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/610/13/10026610/images/property-10026610-10268618_dhd.jpg
423,"Fourways, Sunninghill and Lonehill",2 Bed Townhouse in Sunninghill,"1 Villa Del Sol, 1 Peltier Drive",R 965 000,"['Listing number\nT4303087', 'Property type\nTownhouse', 'Erf size\n5 128 m²', 'Floor size\n104 m²', 'Rates and taxes\nR 484', 'Levies\nR 2 667']","['Bedrooms\n2', 'Bathrooms\n1.5', 'Dining Areas\n1', 'Garages\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/908/15/9830908/images/property-9830908-81422987_sd.jpg
424,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Douglasdale,"Inyati Sands, 1 Leslie Avenue",R 970 000,"['Listing number\nT4737399', 'Property type\nApartment', 'Floor size\n78 m²', 'Rates and taxes\nR 415', 'Levies\nR 1 967']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/123/35/10570123/images/property-10570123-73029095_dhd.jpg
425,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Douglasdale,"272 Inyati Sands, 17 Leslie Avenue",R 975 000,"['Listing number\nT4139644', 'Property type\nApartment', 'Erf size\n86 m²', 'Floor size\n86 m²', 'Rates and taxes\nR 830', 'Levies\nR 2 950']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/905/12/9524905/images/property-9524905-97333329_dhd.jpg
426,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Paulshof,"225b Highmeadow Grove, 1 Estelle Road",R 980 000,"['Listing number\nT4798588', 'Property type\nApartment', 'Erf size\n8 059 m²', 'Floor size\n72 m²', 'Rates and taxes\nR 1', 'Levies\nR 1']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/291/37/10674291/images/property-10674291-61311042_dhd.jpg
427,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Paulshof,"Ashwood Manor, 8 Holkham Road",R 980 000,"['Listing number\nT4771159', 'Property type\nApartment', 'Floor size\n81 m²', 'Rates and taxes\nR 720', 'Levies\nR 2 302']","['Bedrooms\n2', 'Bathrooms\n2', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1721/13/10627721/images/property-10627721-2357081_dhd.jpg
428,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Douglasdale,"15 Douglasdale Retirement Village, 28 Galloway",R 990 000,"['Listing number\nT4787487', 'Property type\nApartment', 'Floor size\n63 m²', 'Rates and taxes\nR 700', 'Levies\nR 3 117']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1254/12/9825254/images/property-9825254-22035117_sd.jpg
429,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Craigavon,"Soho Lofts, 10 Soho Lane",R 990 000,"['Listing number\nT4362521', 'Property type\nApartment', 'Erf size\n285 m²', 'Floor size\n65 m²', 'Rates and taxes\nR 600', 'Levies\nR 2 400']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1627/19/9939627/images/property-9939627-83745970_sd.jpg
430,"Fourways, Sunninghill and Lonehill",1 Bed Simplex in Douglasdale,"657 Douglasdale Retirement Village, 28 Galloway",R 995 000,"['Listing number\nT4749073', 'Property type\nSimplex', 'Floor size\n49 m²', 'Rates and taxes\nR 826', 'Levies\nR 3 180']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/565/45/10590565/images/property-10590565-68196855_sd.jpg
431,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Sunninghill,"1222 Baldersani, 54 Leeukop Road",R 995 000,"['Listing number\nT4690417', 'Property type\nApartment', 'Erf size\n95 m²', 'Rates and taxes\nR 994', 'Levies\nR 2 100']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1106/44/10489106/images/property-10489106-75358645_dhd.jpg
432,"Fourways, Sunninghill and Lonehill",2 Bed House in Sunninghill,"1206 Baldersani, 54 Leeukop Road",R 995 000,"['Listing number\nT4684319', 'Property type\nHouse', 'Floor size\n95 m²', 'Rates and taxes\nR 935', 'Levies\nR 2 130']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/958/39/10478958/images/property-10478958-87628146_dhd.jpg
433,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Beverley,"115 Soho Loft, 10 Soho Lane",R 995 000,"['Listing number\nT4636777', 'Property type\nApartment', 'Floor size\n61 m²', 'Rates and taxes\nR 648', 'Levies\nR 2 336']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1608/49/10399608/images/property-10399608-8904480_sd.jpg
434,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Paulshof,"34 The Quails, 138 Holkam Road",R 995 000,"['Listing number\nT3781537', 'Property type\nApartment', 'Erf size\n86 m²', 'Floor size\n86 m²', 'Rates and taxes\nR 880', 'Levies\nR 2 635']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1666/16/8833666/images/property-8833666-54422352_dhd.jpg
435,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Paulshof,"180 The Quails, 138 Holkam Road",R 999 000,"['Listing number\nT4784197', 'Property type\nApartment', 'Erf size\n52 m²', 'Floor size\n52.4 m²', 'Rates and taxes\nR 532', 'Levies\nR 1 732']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1968/24/10649968/images/property-10649968-92312014_dhd.jpg
436,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Paulshof,"61 The Quails, 138 Holkam Road",R 999 000,"['Listing number\nT4753364', 'Property type\nApartment', 'Erf size\n59 m²', 'Floor size\n59 m²', 'Rates and taxes\nR 532', 'Levies\nR 1 710']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1704/48/10597704/images/property-10597704-67858176_dhd.jpg
437,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Paulshof,"58 The Quails, 138 Holkam Road",R 999 000,"['Listing number\nT4751578', 'Property type\nApartment', 'Erf size\n59 m²', 'Floor size\n59 m²', 'Rates and taxes\nR 532', 'Levies\nR 1 704']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/908/47/10594908/images/property-10594908-20824233_dhd.jpg
438,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Lonehill,"1 Casablanca, 1 Aston Road",R 999 000,"['Listing number\nT4747890', 'Property type\nApartment', 'Floor size\n69 m²', 'Rates and taxes\nR 693', 'Levies\nR 2 140']","['Bedrooms\n2', 'Bathrooms\n1', 'Open Parkings\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/535/44/10588535/images/property-10588535-26534913_dhd.jpg
439,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Sunninghill,"37 Shimbali Sands, 1 Tana Rd",R 999 000,"['Listing number\nT4609466', 'Property type\nApartment', 'Floor size\n78 m²', 'Rates and taxes\nR 780', 'Levies\nR 1 668']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/61/27/10354061/images/property-10354061-44521604_dhd.jpg
440,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Lonehill,"Soho Lofts, 10 Soho Lane",R 999 000,"['Listing number\nT4570670', 'Property type\nApartment', 'Erf size\n1 911 m²', 'Floor size\n103 m²', 'Rates and taxes\nR 1 000', 'Levies\nR 2 100']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1', 'Storeys\n2']",https://helium.privateproperty.co.za/live-za-images/property/1117/45/10291117/images/property-10291117-59869146_sd.jpg
441,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Broadacres,"1 Soho Junction, 1 Popla Avenue",R 999 000,"['Listing number\nT4491276', 'Property type\nApartment', 'Floor size\n64 m²', 'Rates and taxes\nR 418', 'Levies\nR 1 046']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1594/32/10165594/images/property-10165594-47602713_sd.jpg
442,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Paulshof,"171 The Quails, 138 Holkam Road",R 999 000,"['Listing number\nT4454887', 'Property type\nApartment', 'Erf size\n59 m²', 'Floor size\n59 m²', 'Rates and taxes\nR 520', 'Levies\nR 1 731']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/173/1/10102173/images/property-10102173-15142295_dhd.jpg
443,"Fourways, Sunninghill and Lonehill",3 Bed Apartment in Douglasdale,13 Niven Avenue,R 999 999,"['Listing number\nT4723798', 'Property type\nApartment', 'Floor size\n90 m²', 'Rates and taxes\nR 600', 'Levies\nR 1 600']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1010/23/10547010/images/property-10547010-19862072_dhd.jpg
444,"Fourways, Sunninghill and Lonehill",3 Bed Townhouse in Witkoppen,"Brampton Court, 9 Oak Avenue",R 1 000 000,"['Listing number\nT4711647', 'Property type\nTownhouse', 'Floor size\n127 m²', 'Rates and taxes\nR 500', 'Levies\nR 2 000']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/49/13/10526049/images/property-10526049-94642630_dhd.jpg
445,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Paulshof,110 Capricorn Drive,R 1 000 000,"['Listing number\nT4667834', 'Property type\nApartment', 'Floor size\n78 m²', 'Rates and taxes\nR 782', 'Levies\nR 2 677']","['Bedrooms\n2', 'Bathrooms\n1']",https://helium.privateproperty.co.za/live-za-images/property/1888/25/10451888/images/property-10451888-50088653_dhd.jpg
446,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Broadacres,"Soho Junction, 4 Poplar Avenue",R 1 000 000,"['Listing number\nT4573296', 'Property type\nApartment', 'Floor size\n63 m²', 'Rates and taxes\nR 654', 'Levies\nR 1 168']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1286/47/10295286/images/property-10295286-15587854_sd.jpg
447,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Sunninghill,"Baldersani, 18 Simba Rd",R 1 000 000,"['Listing number\nT4499115', 'Property type\nApartment', 'Floor size\n133 m²', 'Rates and taxes\nR 990', 'Levies\nR 2 937']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n2', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1644/38/10177644/images/property-10177644-41015087_sd.jpg
448,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Lonehill,"96 Montego, 1 Sunset Ave",R 1 000 000,"['Listing number\nT4390855', 'Property type\nApartment', 'Floor size\n69 m²', 'Rates and taxes\nR 704', 'Levies\nR 1 698']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/999/46/9992999/images/property-9992999-17882277_dhd.jpg
449,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Broadacres,"95 Soho Junction, 4 Poplar Avenue",R 1 000 000,"['Listing number\nT4358394', 'Property type\nApartment', 'Erf size\n258 m²', 'Floor size\n79 m²', 'Rates and taxes\nR 850', 'Levies\nR 2 400']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1']",https://helium.privateproperty.co.za/live-za-images/property/129/16/9932129/images/property-9932129-25822822_dhd.jpg
450,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Broadacres,"10 Palm View, 1 Richard Road",R 1 025 000,"['Listing number\nT4722462', 'Property type\nApartment', 'Floor size\n87 m²', 'Levies\nR 953']","['Bedrooms\n1', 'Bathrooms\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/694/22/10544694/images/property-10544694-30692662_sd.jpg
451,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Broadacres,"52 Birchwood Village, 250 Cedar Rd",R 1 025 000,"['Listing number\nT4430538', 'Property type\nApartment', 'Floor size\n75 m²', 'Rates and taxes\nR 549', 'Levies\nR 1 139']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1543/30/10061543/images/property-10061543-75562675_dhd.jpg
452,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Broadacres,"58 Soho Lofts Broadacres, 1 Rosewood Road",R 1 025 000,"['Listing number\nT4184841', 'Property type\nApartment', 'Erf size\n101 m²', 'Floor size\n101 m²', 'Rates and taxes\nR 519', 'Levies\nR 2 210']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n2', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/862/2/9604862/images/property-9604862-7289500_dhd.jpg
453,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Fourways,3 Carmen Road,R 1 027 000,"['Listing number\nT4637868', 'Property type\nApartment', 'Floor size\n117 m²', 'Rates and taxes\nR 1 081', 'Levies\nR 1 794']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n2', 'Dining Areas\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1498/0/10401498/images/property-10401498-65269825_dhd.jpg
454,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Sunninghill,"111 Baldersani, 11 Simba Road",R 1 040 000,"['Listing number\nT4478798', 'Property type\nApartment', 'Floor size\n85 m²', 'Rates and taxes\nR 733', 'Levies\nR 1 877']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1571/22/10145571/images/property-10145571-14733345_sd.jpg
455,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Douglasdale,"212 Douglasgate, 70 Niven Avenue",R 1 045 000,"['Listing number\nT4719070', 'Property type\nApartment', 'Floor size\n77 m²', 'Rates and taxes\nR 565', 'Levies\nR 1 790']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/841/19/10538841/images/property-10538841-26218390_dhd.jpg
456,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Fourways,"100 Ss Martigues, 50 Bushwillow Avenue",R 1 049 000,"['Listing number\nT4793312', 'Property type\nApartment', 'Erf size\n80 m²', 'Floor size\n80 m²', 'Rates and taxes\nR 818']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Dining Areas\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1324/32/10665324/images/property-10665324-11810913_dhd.jpg
457,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Beverley,"122 Ithia, 21 Fountain Road",R 1 049 000,"['Listing number\nT4576291', 'Property type\nApartment', 'Erf size\n1.7 ha', 'Floor size\n67 m²', 'Rates and taxes\nR 715', 'Levies\nR 1 342']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1850/49/10299850/images/property-10299850-26670757_dhd.jpg
458,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Paulshof,"M1 Bogoria, 123 Wroxham Road",R 1 050 000,"['Listing number\nT4737719', 'Property type\nApartment', 'Floor size\n139 m²', 'Rates and taxes\nR 1 110', 'Levies\nR 3 290']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/697/35/10570697/images/property-10570697-70004355_dhd.jpg
459,"Fourways, Sunninghill and Lonehill",2 Bed Townhouse in Craigavon,16 River Road,R 1 050 000,"['Listing number\nT4612313', 'Property type\nTownhouse', 'Erf size\n1 150 m²', 'Floor size\n76 m²', 'Rates and taxes\nR 937', 'Levies\nR 2 160']","['Bedrooms\n2', 'Bathrooms\n1']",https://helium.privateproperty.co.za/live-za-images/property/569/29/10358569/images/property-10358569-76778241_dhd.jpg
460,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Sunninghill,"20 Ss La Garitta, 2 Boudette Close",R 1 050 000,"['Listing number\nT4609777', 'Property type\nApartment', 'Floor size\n59 m²', 'Rates and taxes\nR 3 200', 'Levies\nR 1 900']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/581/27/10354581/images/property-10354581-60941414_dhd.jpg
