,suburb,propert_desc,address,price,property_details,property_features,image
0,Rosebank and Parktown,2 Bed Apartment in Craighall,"2 Ss Coconut Grove, 354 Jan Smuts Avenue",R 1 099 000,"['Listing number\nT4808440', 'Property type\nApartment', 'Erf size\n4 418 m²', 'Floor size\n74 m²', 'Rates and taxes\nR 761', 'Levies\nR 2 102']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/870/45/10690870/images/property-10690870-32488585_dhd.jpg
1,Rosebank and Parktown,2 Bed Flat in Rosebank,"306 Roseways, 17 Tyrwhitt Avenue",R 2 175 000,"['Listing number\nT11656', 'Property type\nFlat', 'Floor size\n116 m²', 'Rates and taxes\nR 1 139', 'Levies\nR 2 220']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n1', 'Storeys\n1']",https://helium.privateproperty.co.za/live-za-images/property/1783/40/10481783/images/property-10481783-97055558_dhd.jpg
2,Rosebank and Parktown,3 Bed House in Greenside East,58 Gleneagles Rd,R 2 950 000,"['Listing number\nT11616', 'Property type\nHouse', 'Erf size\n1 012 m²', 'Rates and taxes\nR 2 242']","['Bedrooms\n3', 'Bathrooms\n3', 'En-suite\n2', 'Lounges\n1', 'Dining Areas\n2', 'Garages\n2', 'Open Parkings\n3', 'Storeys\n1']",https://helium.privateproperty.co.za/live-za-images/property/1506/7/10415506/images/property-10415506-48135748_dhd.jpg
3,Rosebank and Parktown,2 Bed Apartment in Gresswold,"10 Manhattan Place, 17 St Benedict",R 699 000,"['Listing number\nT4481649', 'Property type\nApartment', 'Floor size\n72 m²', 'Rates and taxes\nR 386', 'Levies\nR 1 900']","['Bedrooms\n2', 'Bathrooms\n2', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/286/25/10150286/images/property-10150286-13744944_dhd.jpg
4,Rosebank and Parktown,1 Bed Apartment in Rosebank,"1. The Hive, 39 Ashford Road",R 1 511 000,"['Listing number\nT4470228', 'Property type\nApartment', 'Floor size\n36 m²', 'Levies\nR 993']","['Bedrooms\n1', 'Bathrooms\n1']",https://helium.privateproperty.co.za/live-za-images/property/1272/15/10131272/images/property-10131272-39575732_sd.jpg
5,Rosebank and Parktown,1 Bed Apartment in Houghton Estate,"206 The Paramount Houghton, 1 8th Street The Paramount Houghton",R 1 945 000,"['Listing number\nT4081184', 'Property type\nApartment', 'Floor size\n55 m²', 'Rates and taxes\nR 1 250', 'Levies\nR 1 780']","['Bedrooms\n1', 'Bathrooms\n1', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/552/9/9418552/images/property-9418552-17344729_dhd.jpg
6,Rosebank and Parktown,1 Bed Apartment in Rosebank,"1106 The Median, 23 Cradock Avenue",R 2 000 000,"['Listing number\nT4212818', 'Property type\nApartment', 'Erf size\n47 m²', 'Floor size\n47 m²', 'Rates and taxes\nR 1 246', 'Levies\nR 2 262']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1']",https://helium.privateproperty.co.za/live-za-images/property/1377/30/9661377/images/property-9661377-88735638_dhd.jpg
7,Rosebank and Parktown,2 Bed Apartment in Westcliff,"7 Westcliff View, 44 Jan Smuts Avenue",R 2 400 000,"['Listing number\nT3904724', 'Property type\nApartment', 'Floor size\n108 m²', 'Rates and taxes\nR 1 493', 'Levies\nR 4 565']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1024/42/9085024/images/property-9085024-70885412_sd.jpg
8,Rosebank and Parktown,1 Bed Apartment in Rosebank,"702 The Median, 23 Cradock Avenue",R 2 400 000,"['Listing number\nT4144845', 'Property type\nApartment', 'Erf size\n48 m²', 'Floor size\n48 m²', 'Rates and taxes\nR 1 597', 'Levies\nR 2 406']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1']",https://helium.privateproperty.co.za/live-za-images/property/1754/16/9533754/images/property-9533754-85484634_dhd.jpg
9,Rosebank and Parktown,1 Bed Apartment in Rosebank,"602 The Median, 23 Cradock Avenue",R 2 400 000,"['Listing number\nT3766457', 'Property type\nApartment', 'Erf size\n44 m²', 'Floor size\n44 m²', 'Rates and taxes\nR 1 597', 'Levies\nR 2 406']","['Bedrooms\n1', 'Bathrooms\n1']",https://helium.privateproperty.co.za/live-za-images/property/673/0/8800673/images/property-8800673-51570980_dhd.jpg
10,Rosebank and Parktown,2 Bed Apartment in Houghton Estate,"409 The Paramount Houghton, 1 8th Street The Paramount Houghton",R 2 860 000,"['Listing number\nT3765531', 'Property type\nApartment', 'Erf size\n80 m²', 'Floor size\n75 m²', 'Rates and taxes\nR 2 000', 'Levies\nR 3 040']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n2', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/601/49/8798601/images/property-8798601-67770505_dhd.jpg
11,Rosebank and Parktown,2 Bed House in Parkhurst,84 15th Street,R 3 399 000,"['Listing number\nT4797264', 'Property type\nHouse', 'Erf size\n496 m²', 'Floor size\n260 m²', 'Rates and taxes\nR 2 000']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/133/36/10672133/images/property-10672133-95874916_dhd.jpg
12,Rosebank and Parktown,2 Bed Apartment in Rosebank,"802 The Tyrwhitt, 20 Tyrwhitt Avenue",R 3 518 900,"['Listing number\nT3549209', 'Property type\nApartment', 'Erf size\n74 m²', 'Floor size\n74 m²', 'Rates and taxes\nR 2 448', 'Levies\nR 2 679']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/701/34/8368701/images/property-8368701-18137411_dhd.jpg
13,Rosebank and Parktown,3 Bed Apartment in Rosebank,"815 The Tyrwhitt, 20 Tyrwhitt Avenue",R 4 794 900,"['Listing number\nT4499797', 'Property type\nApartment', 'Erf size\n135 m²', 'Floor size\n135 m²', 'Rates and taxes\nR 3 419', 'Levies\nR 3 516']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1807/48/10097807/images/property-10097807-84051400_dhd.jpg
14,Rosebank and Parktown,4 Bed Penthouse in Houghton Estate,"518 The Paramount Houghton, 1 8th Street The Paramount Houghton",R 11 990 000,"['Listing number\nT3587150', 'Property type\nPenthouse', 'Erf size\n223 m²', 'Floor size\n223 m²', 'Rates and taxes\nR 8 840', 'Levies\nR 6 004']","['Bedrooms\n4', 'Bathrooms\n2.5', 'En-suite\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1917/20/8441917/images/property-8441917-37016283_dhd.jpg
15,Rosebank and Parktown,3 Bed Simplex in Dunkeld West,"2 Beau Vallon, 3 Pitts",R 3 799 999,"['Listing number\nT4773746', 'Property type\nSimplex', 'Erf size\n179 m²', 'Floor size\n179 m²']","['Bedrooms\n3', 'Bathrooms\n2.5', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n1']",https://helium.privateproperty.co.za/live-za-images/property/204/16/10632204/images/property-10632204-67311796_dhd.jpg
16,Rosebank and Parktown,3 Bed Apartment in Riviera,,R 2 250 000,"['Listing number\nT4782543', 'Property type\nApartment']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1161/23/10647161/images/property-10647161-31471296_dhd.jpg
17,Rosebank and Parktown,1 Bed Apartment in Rosebank,,R 2 410 000,"['Listing number\nT4084644', 'Property type\nApartment', 'Erf size\n48 m²', 'Floor size\n48 m²', 'Rates and taxes\nR 1 600', 'Levies\nR 2 005']","['Bedrooms\n1', 'Bathrooms\n1']",https://helium.privateproperty.co.za/live-za-images/property/1093/12/9425093/images/property-9425093-34349356_dhd.jpg
18,Rosebank and Parktown,3 Bed Apartment in Norwood,,R 2 599 000,"['Listing number\nT4639554', 'Property type\nApartment', 'Floor size\n138 m²', 'Rates and taxes\nR 1 167', 'Levies\nR 4 975']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n1']",https://helium.privateproperty.co.za/live-za-images/property/262/2/10404262/images/property-10404262-20300795_dhd.jpg
19,Rosebank and Parktown,2 Bed Apartment in Houghton Estate,,R 2 950 000,"['Listing number\nT4744191', 'Property type\nApartment', 'Floor size\n146 m²', 'Rates and taxes\nR 1 582', 'Levies\nR 3 402']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1891/40/10581891/images/property-10581891-5122039_sd.jpg
20,Rosebank and Parktown,3 Bed House in Craighall Park,,R 3 750 000,"['Listing number\nT4540601', 'Property type\nHouse', 'Erf size\n1 760 m²', 'Floor size\n350 m²', 'Rates and taxes\nR 2 999']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n2', 'Covered Parkings\n1', 'Storeys\n1']",https://helium.privateproperty.co.za/live-za-images/property/1144/21/10243144/images/property-10243144-45926724_dhd.jpg
21,Rosebank and Parktown,4 Bed Cluster in Houghton Estate,,R 6 200 000,"['Listing number\nT3639226', 'Property type\nCluster', 'Erf size\n894 m²', 'Rates and taxes\nR 4 425']","['Bedrooms\n4', 'Bathrooms\n4', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n3']",https://helium.privateproperty.co.za/live-za-images/property/159/21/8542159/images/property-8542159-36365170_sd.jpg
22,Rosebank and Parktown,4 Bed Cluster in Houghton Estate,,R 6 900 000,"['Listing number\nT4756585', 'Property type\nCluster', 'Erf size\n605 m²', 'Floor size\n350 m²', 'Rates and taxes\nR 4 000', 'Levies\nR 3 500']","['Bedrooms\n4', 'Bathrooms\n5', 'Garages\n4']",https://helium.privateproperty.co.za/live-za-images/property/1375/1/10603375/images/property-10603375-57645737_dhd.jpg
23,Rosebank and Parktown,5 Bed House in Parktown,,R 25 000 000,"['Listing number\nT4517511', 'Property type\nHouse', 'Erf size\n2 841 m²', 'Rates and taxes\nR 10 673']","['Bedrooms\n5', 'Bathrooms\n4.5', 'Lounges\n1', 'Dining Areas\n2', 'Garages\n6', 'Storeys\n2']",https://helium.privateproperty.co.za/live-za-images/property/1383/3/10207383/images/property-10207383-49602995_sd.jpg
24,Rosebank and Parktown,2 Bed House in Parktown,,R 1 495 000,"['Listing number\nT4698889', 'Property type\nHouse', 'Erf size\n91 m²', 'Floor size\n91 m²']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1785/1/10503785/images/property-10503785-75487129_dhd.jpg
25,Rosebank and Parktown,2 Bed Apartment in Melrose Arch,,R 3 999 999,"['Listing number\nT4672848', 'Property type\nApartment', 'Rates and taxes\nR 2 889', 'Levies\nR 4 470']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n2', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/315/30/10460315/images/property-10460315-49933908_dhd.jpg
26,Rosebank and Parktown,3 Bed House in Oaklands,,R 4 485 000,"['Listing number\nT4794216', 'Property type\nHouse', 'Erf size\n1 716 m²']","['Bedrooms\n3', 'Bathrooms\n3', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/875/33/10666875/images/property-10666875-17406709_dhd.jpg
27,Rosebank and Parktown,3 Bed Cluster in Houghton Estate,,R 5 900 000,"['Listing number\nT4731459', 'Property type\nCluster', 'Erf size\n494 m²']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n2', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1942/29/10559942/images/property-10559942-35757402_dhd.jpg
28,Rosebank and Parktown,4 Bed Cluster in Houghton Estate,,R 6 999 000,"['Listing number\nT546139', 'Property type\nCluster', 'Erf size\n484 m²', 'Floor size\n323 m²']","['Bedrooms\n4', 'Bathrooms\n4', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1349/30/2461349/images/property-2461349-67917274_sd.jpg
29,Rosebank and Parktown,6 Bed House in Craighall,,R 8 900 000,"['Listing number\nT4670371', 'Property type\nHouse', 'Erf size\n1 236 m²', 'Floor size\n631 m²']","['Bedrooms\n6', 'Bathrooms\n6.5', 'En-suite\n6', 'Lounges\n5', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/220/28/10456220/images/property-10456220-98301400_dhd.jpg
30,Rosebank and Parktown,1 Bed Apartment in Craighall Park,"19 Ss River Park, 418 Jan Smuts Avenue",R 599 000,"['Listing number\nT4681880', 'Property type\nApartment', 'Erf size\n6 553 m²', 'Floor size\n83 m²', 'Rates and taxes\nR 400', 'Levies\nR 2 708']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/875/37/10474875/images/property-10474875-18706428_dhd.jpg
31,Rosebank and Parktown,2 Bed Apartment in Parktown,"205 Majestic Gate, 38 Empire Road Road",R 695 000,"['Listing number\nT4391007', 'Property type\nApartment', 'Floor size\n109 m²', 'Rates and taxes\nR 576', 'Levies\nR 1 892']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1226/46/9993226/images/property-9993226-87119044_dhd.jpg
32,Rosebank and Parktown,2 Bed Apartment in Norwood,"36 Ss Eliana Court, 6 Paterson Road",R 725 000,"['Listing number\nT4550496', 'Property type\nApartment', 'Erf size\n6 032 m²', 'Floor size\n98 m²', 'Rates and taxes\nR 810', 'Levies\nR 3 250']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1265/29/10259265/images/property-10259265-40128320_dhd.jpg
33,Rosebank and Parktown,2 Bed Apartment in Craighall Park,"26 Ss Arlington Terrace, 12 Rothesay Avenue",R 999 000,"['Listing number\nT4347229', 'Property type\nApartment', 'Erf size\n1 002 m²', 'Floor size\n72 m²', 'Rates and taxes\nR 762', 'Levies\nR 2 145']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/407/6/9912407/images/property-9912407-83554242_dhd.jpg
34,Rosebank and Parktown,2 Bed Apartment in Craighall Park,"1 Ss Riverview, 416 Jan Smuts Avenue",R 1 299 000,"['Listing number\nT4719402', 'Property type\nApartment', 'Erf size\n4 644 m²', 'Floor size\n156 m²', 'Rates and taxes\nR 307', 'Levies\nR 3 800']","['Bedrooms\n2', 'Bathrooms\n2.5', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n1']",https://helium.privateproperty.co.za/live-za-images/property/1443/19/10539443/images/property-10539443-64093922_dhd.jpg
35,Rosebank and Parktown,2 Bed Apartment in Parktown North,"110 Ss 512 On Second, 40 2nd Avenue",R 1 299 000,"['Listing number\nT4637541', 'Property type\nApartment', 'Erf size\n2 560 m²', 'Floor size\n89 m²', 'Rates and taxes\nR 1 200', 'Levies\nR 4 065']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/906/0/10400906/images/property-10400906-4598028_dhd.jpg
36,Rosebank and Parktown,1 Bed Apartment in Houghton Estate,"417 The Paramount Houghton, 1 8th Street",R 1 499 000,"['Listing number\nT4637748', 'Property type\nApartment', 'Erf size\n9 321 m²', 'Floor size\n57 m²', 'Levies\nR 1 780']","['Bedrooms\n1', 'Bathrooms\n1', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1283/0/10401283/images/property-10401283-2950687_dhd.jpg
37,Rosebank and Parktown,2 Bed Apartment in Riviera,"109 Splice, 2 Main Road",R 1 600 000,"['Listing number\nZ47921', 'Property type\nApartment', 'Floor size\n77 m²', 'Rates and taxes\nR 1 000', 'Levies\nR 3 200']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1207/11/10123207/images/property-10123207-59782309_dhd.jpg
38,Rosebank and Parktown,2 Bed Apartment in Rosebank,"39 Ss The Monroe, 39 Sturdee Avenue",R 1 899 000,"['Listing number\nT4349075', 'Property type\nApartment', 'Erf size\n5 162 m²', 'Floor size\n79 m²', 'Rates and taxes\nR 1 517', 'Levies\nR 2 572']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1772/7/9915772/images/property-9915772-46571096_dhd.jpg
39,Rosebank and Parktown,2 Bed Apartment in Dunkeld West,"4 Six Bompas, 6 Bompas Road",R 3 300 000,"['Listing number\nT4585921', 'Property type\nApartment', 'Erf size\n2 783 m²', 'Floor size\n102 m²', 'Rates and taxes\nR 1 980', 'Levies\nR 4 149']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1589/7/10315589/images/property-10315589-69156096_dhd.jpg
40,Rosebank and Parktown,4 Bed Cluster in Westcliff,4 Pallinghurst Road,R 3 850 000,"['Listing number\nT4250099', 'Property type\nCluster', 'Erf size\n349 m²', 'Floor size\n349 m²', 'Rates and taxes\nR 2 262', 'Levies\nR 400']","['Bedrooms\n4', 'Bathrooms\n3.5', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/960/16/9732960/images/property-9732960-14245178_dhd.jpg
41,Rosebank and Parktown,3 Bed Cluster in Craighall,"9 Portland, 9 Portland Avenue",R 3 850 000,"['Listing number\nT4189913', 'Property type\nCluster', 'Floor size\n212 m²', 'Rates and taxes\nR 2 622', 'Levies\nR 3 945']","['Bedrooms\n3', 'Bathrooms\n3.5', 'Garages\n2', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/615/7/9614615/images/property-9614615-23096888_dhd.jpg
42,Rosebank and Parktown,5 Bed House in Craighall,48 Alexandra Avenue,R 5 499 000,"['Listing number\nT4151497', 'Property type\nHouse', 'Erf size\n1 099 m²', 'Floor size\n600 m²', 'Rates and taxes\nR 3 393']","['Bedrooms\n5', 'Bathrooms\n5.5', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n3']",https://helium.privateproperty.co.za/live-za-images/property/917/22/9544917/images/property-9544917-59035761_dhd.jpg
43,Rosebank and Parktown,2 Bed Apartment in Dunkeld West,"2 Ss 22 On North, 22 North Road",R 5 499 000,"['Listing number\nT4715050', 'Property type\nApartment', 'Erf size\n6 095 m²', 'Floor size\n146 m²', 'Rates and taxes\nR 2 724']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n2', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1855/15/10531855/images/property-10531855-52284821_dhd.jpg
44,Rosebank and Parktown,2 Bed Apartment in Rosebank,"12c The Tyrwhitt, Cnr Bath & Tyrwhitt Avenue",R 6 378 900,"['Listing number\nT4090178', 'Property type\nApartment', 'Erf size\n3 713 m²', 'Floor size\n137 m²', 'Levies\nR 4 712']","['Bedrooms\n2', 'Bathrooms\n2.5', 'En-suite\n2', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/50/18/9436050/images/property-9436050-16155524_dhd.jpg
45,Rosebank and Parktown,4 Bed Apartment in Houghton Estate,"170144 The Houghton, 1 Lloys Ellis Avenue",R 12 250 000,"['Listing number\nT4619129', 'Property type\nApartment', 'Erf size\n4.6 ha', 'Floor size\n307 m²', 'Rates and taxes\nR 8 000', 'Levies\nR 16 000']","['Bedrooms\n4', 'Bathrooms\n4', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n3']",https://helium.privateproperty.co.za/live-za-images/property/1419/34/10369419/images/property-10369419-65651602_dhd.jpg
46,Rosebank and Parktown,3 Bed Penthouse in Houghton Estate,"1127274 The Houghton, 2 2nd Avenue",R 18 000 000,"['Listing number\nT4575027', 'Property type\nPenthouse', 'Erf size\n4.6 ha', 'Floor size\n396 m²', 'Rates and taxes\nR 7 100', 'Levies\nR 16 700']","['Bedrooms\n3', 'Bathrooms\n3', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2', 'Storeys\n2']",https://helium.privateproperty.co.za/live-za-images/property/1923/48/10297923/images/property-10297923-14788802_dhd.jpg
47,Rosebank and Parktown,1 Bed Apartment in Dunkeld West,"10 Ss Six Bompas, 6 Bompas Road",R 1 750 000,"['Listing number\nT4386820', 'Property type\nApartment', 'Floor size\n72 m²']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1725/42/9985725/images/property-9985725-58229291_dhd.jpg
48,Rosebank and Parktown,3 Bed Apartment in Riviera,"3 Ss Mediterranean, 16 North Avenue",R 1 950 000,"['Listing number\nT4709036', 'Property type\nApartment']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1298/10/10521298/images/property-10521298-65693102_dhd.jpg
49,Rosebank and Parktown,3 Bed Apartment in Houghton Estate,"1120304 The Houghton, 53 2nd Avenue",R 8 599 000,"['Listing number\nT4598945', 'Property type\nApartment', 'Erf size\n4.6 ha', 'Floor size\n260 m²', 'Rates and taxes\nR 7 026', 'Levies\nR 14 440']","['Bedrooms\n3', 'Bathrooms\n3', 'En-suite\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1173/18/10337173/images/property-10337173-50429556_dhd.jpg
50,Rosebank and Parktown,7 Bed House in Houghton Estate,1 7th Avenue,R 16 800 000,"['Listing number\nT4731225', 'Property type\nHouse']","['Bedrooms\n7', 'Bathrooms\n7', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n4', 'Open Parkings\n4']",https://helium.privateproperty.co.za/live-za-images/property/1554/29/10559554/images/property-10559554-7514685_dhd.jpg
51,Rosebank and Parktown,1 Bed Apartment in Rosebank,,R 1 100 000,"['Listing number\nT4794404', 'Property type\nApartment', 'Erf size\n5 839 m²', 'Floor size\n29 m²', 'Rates and taxes\nR 199', 'Levies\nR 1 205']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Open Parkings\n1', 'Storeys\n1']",https://helium.privateproperty.co.za/live-za-images/property/1209/33/10667209/images/property-10667209-64129486_dhd.jpg
52,Rosebank and Parktown,2 Bed Apartment in Melrose North,,R 1 390 000,"['Listing number\nT4655222', 'Property type\nApartment', 'Erf size\n4 779 m²', 'Floor size\n84 m²', 'Rates and taxes\nR 1 525', 'Levies\nR 3 140']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n1', 'Covered Parkings\n1', 'Storeys\n1']",https://helium.privateproperty.co.za/live-za-images/property/212/15/10430212/images/property-10430212-55056104_dhd.jpg
53,Rosebank and Parktown,2 Bed Apartment in Parktown,,R 1 450 000,"['Listing number\nT4375691', 'Property type\nApartment', 'Erf size\n143 m²', 'Rates and taxes\nR 702', 'Levies\nR 3 484']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/556/32/9964556/images/property-9964556-86125996_dhd.jpg
